frame,timestamp,seconds,source_video_frame,file
273,11:50.54,710.54,17700,frame-273_11m50.54s.jpg
274,11:53.55,713.55,17775,frame-274_11m53.55s.jpg
275,11:56.56,716.56,17850,frame-275_11m56.56s.jpg
276,11:59.77,719.77,17930,frame-276_11m59.77s.jpg
277,12:02.26,722.26,17992,frame-277_12m02.26s.jpg
278,12:04.83,724.83,18056,frame-278_12m04.83s.jpg
279,12:08.61,728.61,18150,frame-279_12m08.61s.jpg
280,12:10.29,730.29,18192,frame-280_12m10.29s.jpg
281,12:13.19,733.19,18264,frame-281_12m13.19s.jpg
282,12:16.16,736.16,18338,frame-282_12m16.16s.jpg
283,12:17.64,737.64,18375,frame-283_12m17.64s.jpg
284,12:19.65,739.65,18425,frame-284_12m19.65s.jpg
285,12:22.82,742.82,18504,frame-285_12m22.82s.jpg
286,12:26.88,746.88,18605,frame-286_12m26.88s.jpg
287,12:29.13,749.13,18661,frame-287_12m29.13s.jpg
288,12:31.78,751.78,18727,frame-288_12m31.78s.jpg
289,12:34.79,754.79,18802,frame-289_12m34.79s.jpg
290,12:38.08,758.08,18884,frame-290_12m38.08s.jpg
291,12:39.93,759.93,18930,frame-291_12m39.93s.jpg
292,12:41.57,761.57,18971,frame-292_12m41.57s.jpg
293,12:44.50,764.50,19044,frame-293_12m44.50s.jpg
294,12:47.12,767.12,19109,frame-294_12m47.12s.jpg
295,12:51.17,771.17,19210,frame-295_12m51.17s.jpg
296,12:55.23,775.23,19311,frame-296_12m55.23s.jpg
297,12:58.16,778.16,19384,frame-297_12m58.16s.jpg
298,13:00.85,780.85,19451,frame-298_13m00.85s.jpg
299,13:02.77,782.77,19499,frame-299_13m02.77s.jpg
300,13:05.26,785.26,19561,frame-300_13m05.26s.jpg
301,13:07.11,787.11,19607,frame-301_13m07.11s.jpg
302,13:09.64,789.64,19670,frame-302_13m09.64s.jpg
303,13:11.89,791.89,19726,frame-303_13m11.89s.jpg
304,13:14.94,794.94,19802,frame-304_13m14.94s.jpg
305,13:17.63,797.63,19869,frame-305_13m17.63s.jpg
306,13:20.20,800.20,19933,frame-306_13m20.20s.jpg
307,13:22.77,802.77,19997,frame-307_13m22.77s.jpg
308,13:25.78,805.78,20072,frame-308_13m25.78s.jpg
309,13:29.03,809.03,20153,frame-309_13m29.03s.jpg
310,13:31.80,811.80,20222,frame-310_13m31.80s.jpg
311,13:33.61,813.61,20267,frame-311_13m33.61s.jpg
312,13:36.90,816.90,20349,frame-312_13m36.90s.jpg
313,13:40.72,820.72,20444,frame-313_13m40.72s.jpg
314,13:43.77,823.77,20520,frame-314_13m43.77s.jpg
315,13:47.62,827.62,20616,frame-315_13m47.62s.jpg
316,13:50.72,830.72,20693,frame-316_13m50.72s.jpg
317,13:52.56,832.56,20739,frame-317_13m52.56s.jpg
318,13:54.33,834.33,20783,frame-318_13m54.33s.jpg
319,13:57.42,837.42,20860,frame-319_13m57.42s.jpg
320,14:00.39,840.39,20934,frame-320_14m00.39s.jpg
321,14:02.72,842.72,20992,frame-321_14m02.72s.jpg
322,14:05.41,845.41,21059,frame-322_14m05.41s.jpg
323,14:08.02,848.02,21124,frame-323_14m08.02s.jpg
324,14:10.63,850.63,21189,frame-324_14m10.63s.jpg
325,14:12.28,852.28,21230,frame-325_14m12.28s.jpg
326,14:15.41,855.41,21308,frame-326_14m15.41s.jpg
327,14:19.67,859.67,21414,frame-327_14m19.67s.jpg
328,14:22.92,862.92,21495,frame-328_14m22.92s.jpg
329,14:24.89,864.89,21544,frame-329_14m24.89s.jpg
330,14:26.93,866.93,21595,frame-330_14m26.93s.jpg
331,14:29.87,869.87,21668,frame-331_14m29.87s.jpg
332,14:31.71,871.71,21714,frame-332_14m31.71s.jpg
333,14:34.76,874.76,21790,frame-333_14m34.76s.jpg
334,14:37.45,877.45,21857,frame-334_14m37.45s.jpg
335,14:39.58,879.58,21910,frame-335_14m39.58s.jpg
336,14:41.79,881.79,21965,frame-336_14m41.79s.jpg
337,14:46.09,886.09,22072,frame-337_14m46.09s.jpg
338,14:49.74,889.74,22163,frame-338_14m49.74s.jpg
339,14:54.16,894.16,22273,frame-339_14m54.16s.jpg
340,14:57.01,897.01,22344,frame-340_14m57.01s.jpg
341,14:59.58,899.58,22408,frame-341_14m59.58s.jpg
342,15:02.03,902.03,22470,frame-342_15m02.03s.jpg
343,15:04.92,904.92,22542,frame-343_15m04.92s.jpg
344,15:07.77,907.77,22613,frame-344_15m07.77s.jpg
345,15:10.70,910.70,22686,frame-345_15m10.70s.jpg
346,15:12.75,912.75,22737,frame-346_15m12.75s.jpg
347,15:14.60,914.60,22783,frame-347_15m14.60s.jpg
348,15:16.60,916.60,22833,frame-348_15m16.60s.jpg
349,15:19.77,919.77,22912,frame-349_15m19.77s.jpg
350,15:22.83,922.83,22988,frame-350_15m22.83s.jpg
351,15:25.60,925.60,23057,frame-351_15m25.60s.jpg
352,15:27.77,927.77,23111,frame-352_15m27.77s.jpg
353,15:30.70,930.70,23184,frame-353_15m30.70s.jpg
354,15:32.42,932.42,23227,frame-354_15m32.42s.jpg
355,15:36.20,936.20,23321,frame-355_15m36.20s.jpg
356,15:39.05,939.05,23392,frame-356_15m39.05s.jpg
