frame,timestamp,seconds,source_video_frame,file
668,23:53.20,1433.20,42996,frame-668_23m53.20s.jpg
669,23:55.43,1435.43,43063,frame-669_23m55.43s.jpg
670,23:58.73,1438.73,43162,frame-670_23m58.73s.jpg
671,24:02.30,1442.30,43269,frame-671_24m02.30s.jpg
672,24:05.03,1445.03,43351,frame-672_24m05.03s.jpg
673,24:07.67,1447.67,43430,frame-673_24m07.67s.jpg
674,24:12.23,1452.23,43567,frame-674_24m12.23s.jpg
675,24:13.10,1453.10,43593,frame-675_24m13.10s.jpg
676,24:14.10,1454.10,43623,frame-676_24m14.10s.jpg
677,24:14.57,1454.57,43637,frame-677_24m14.57s.jpg
678,24:14.77,1454.77,43643,frame-678_24m14.77s.jpg
679,24:15.27,1455.27,43658,frame-679_24m15.27s.jpg
680,24:15.60,1455.60,43668,frame-680_24m15.60s.jpg
681,24:16.40,1456.40,43692,frame-681_24m16.40s.jpg
682,24:19.13,1459.13,43774,frame-682_24m19.13s.jpg
683,24:22.40,1462.40,43872,frame-683_24m22.40s.jpg
684,24:23.70,1463.70,43911,frame-684_24m23.70s.jpg
685,24:26.80,1466.80,44004,frame-685_24m26.80s.jpg
686,24:28.63,1468.63,44059,frame-686_24m28.63s.jpg
687,24:30.00,1470.00,44100,frame-687_24m30.00s.jpg
688,24:33.00,1473.00,44190,frame-688_24m33.00s.jpg
689,24:38.33,1478.33,44350,frame-689_24m38.33s.jpg
690,24:39.70,1479.70,44391,frame-690_24m39.70s.jpg
691,24:43.40,1483.40,44502,frame-691_24m43.40s.jpg
692,24:52.43,1492.43,44773,frame-692_24m52.43s.jpg
693,24:52.60,1492.60,44778,frame-693_24m52.60s.jpg
694,24:52.87,1492.87,44786,frame-694_24m52.87s.jpg
695,24:53.17,1493.17,44795,frame-695_24m53.17s.jpg
696,24:53.67,1493.67,44810,frame-696_24m53.67s.jpg
697,24:54.07,1494.07,44822,frame-697_24m54.07s.jpg
698,24:54.60,1494.60,44838,frame-698_24m54.60s.jpg
699,24:55.20,1495.20,44856,frame-699_24m55.20s.jpg
700,24:55.27,1495.27,44858,frame-700_24m55.27s.jpg
701,24:55.40,1495.40,44862,frame-701_24m55.40s.jpg
702,24:56.03,1496.03,44881,frame-702_24m56.03s.jpg
703,24:56.50,1496.50,44895,frame-703_24m56.50s.jpg
704,24:56.57,1496.57,44897,frame-704_24m56.57s.jpg
705,24:57.33,1497.33,44920,frame-705_24m57.33s.jpg
706,24:57.73,1497.73,44932,frame-706_24m57.73s.jpg
707,24:58.33,1498.33,44950,frame-707_24m58.33s.jpg
708,24:59.60,1499.60,44988,frame-708_24m59.60s.jpg
709,24:59.73,1499.73,44992,frame-709_24m59.73s.jpg
710,25:00.23,1500.23,45007,frame-710_25m00.23s.jpg
711,25:00.30,1500.30,45009,frame-711_25m00.30s.jpg
712,25:08.30,1508.30,45249,frame-712_25m08.30s.jpg
713,25:10.80,1510.80,45324,frame-713_25m10.80s.jpg
714,25:12.57,1512.57,45377,frame-714_25m12.57s.jpg
715,25:16.63,1516.63,45499,frame-715_25m16.63s.jpg
716,25:17.47,1517.47,45524,frame-716_25m17.47s.jpg
717,25:18.27,1518.27,45548,frame-717_25m18.27s.jpg
718,25:19.13,1519.13,45574,frame-718_25m19.13s.jpg
719,25:19.90,1519.90,45597,frame-719_25m19.90s.jpg
720,25:21.50,1521.50,45645,frame-720_25m21.50s.jpg
721,25:28.40,1528.40,45852,frame-721_25m28.40s.jpg
722,25:28.47,1528.47,45854,frame-722_25m28.47s.jpg
723,25:28.77,1528.77,45863,frame-723_25m28.77s.jpg
724,25:28.93,1528.93,45868,frame-724_25m28.93s.jpg
725,25:29.43,1529.43,45883,frame-725_25m29.43s.jpg
726,25:30.30,1530.30,45909,frame-726_25m30.30s.jpg
727,25:30.60,1530.60,45918,frame-727_25m30.60s.jpg
728,25:31.30,1531.30,45939,frame-728_25m31.30s.jpg
